id	x	y	riistajalajiNimi
16246	408123.654	6847574.562	Hirvi
16247	388117.43	7307959.675	Hirvi
16248	234372.676	6797249.425	Metskauris
16249	379209.075	6728192.623	Valkohntpeura
16250	226032.809	6829440.474	Metskauris
16251	291549.83	6662387.224	Valkohntpeura
16252	286238.482	6681047.941	Metskauris
16253	477433.533	6878691.044	Valkohntpeura
16254	589416.801	7265378.799	Hirvi
16255	352126.579	6755832.385	Valkohntpeura
16256	456120.416	7352855.873	Hirvi
16257	233993.947	6701173.481	Metskauris
16258	446341.983	7064593.699	Hirvi
16259	274370.97	6748227.453	Valkohntpeura
16260	375209.223	6740557.14	Valkohntpeura
16261	350852.19	6722581.276	Metskauris
16262	292482.047	6971695.025	Metskauris
16263	415206.376	6714342.927	Valkohntpeura
16264	284638.72	6718985.057	Valkohntpeura
16265	453864.614	6709189.34	Hirvi
16266	275175.421	6714244.119	Valkohntpeura
16267	388514.174	6851033.659	Valkohntpeura
16268	373825.669	6783352.608	Valkohntpeura
16269	377867.891	6715246.045	Metskauris
16270	235414.572	6692356.535	Metskauris
16271	379352.907	6728871.521	Valkohntpeura
16272	300712.367	6837129.191	Metskauris
16273	356469.976	6723477.477	Valkohntpeura
16274	463667.135	7061377.265	Hirvi
16275	300670.397	6655807.307	Metskauris
16276	337600.214	6701181.553	Valkohntpeura
16277	280228.535	6758445.316	Valkohntpeura
16278	294849.737	6649632.567	Hirvi
16279	266415.746	6770036.198	Valkohntpeura
16280	264594.815	6879532.305	Valkohntpeura
16281	229039.481	6841484.099	Kuusipeura
16282	282701.226	6712735.629	Valkohntpeura
16283	397449.76	6776436.279	Valkohntpeura
16284	432198.72	6738847.195	Valkohntpeura
16285	336300.724	6799762.001	Hirvi
16286	228569.748	6713507.301	Metskauris
16287	375404.842	6806396.617	Metskauris
16288	226157.894	6771331.984	Valkohntpeura
16289	278262.569	6759810.159	Valkohntpeura
16290	272284.206	6961504.39	Metskauris
16291	193971.123	6725501.828	Metskauris
16292	381058.512	6728136.671	Metskauris
16293	381094.562	6728057.907	Metskauris
16294	381987.071	6888230.992	Hirvi
16295	415658.292	7364139.075	Hirvi
16296	455083.058	7060856.442	Villisika
16297	430236.759	6745222.672	Hirvi
16298	198398.915	6682091.269	Metskauris
16299	401462.524	6719220.456	Hirvi
16300	446022.311	6813076.848	Hirvi
16301	240378.392	6787629.359	Metskauris
16302	415714.822	6713565.179	Valkohntpeura
16303	235298.232	6823915.745	Valkohntpeura
16304	275895.026	6713929.095	Valkohntpeura
16305	289505.564	6718884.057	Valkohntpeura
16306	462866.035	6693965.76	Hirvi
16307	346555.227	6750347.629	Valkohntpeura
16308	225300.638	6712833.69	Metskauris
16309	379169.191	6727465.099	Metskauris
16310	195538.431	6758676.421	Valkohntpeura
16311	344578.412	6774119.061	Metskauris
16312	286093.167	6740433.915	Hirvi
16313	203426.511	6682983.173	Metskauris
16314	290828.79	6780387.202	Valkohntpeura
16315	294742.108	6649559.26	Valkohntpeura
16316	208554.368	6790079.924	Valkohntpeura
16317	226688.345	6729533.923	Valkohntpeura
16318	425166.314	6739772.052	Hirvi
16319	257847.301	6736646.906	Valkohntpeura
16320	206942.723	6844638.443	Metskauris
16321	214405.965	6811776.653	Metskauris
16322	370066.045	6672522.988	Metskauris
16323	502300.243	6830336.322	Hirvi
16324	230984.594	6713095.243	Metskauris
16325	363938.438	6666801.868	Valkohntpeura
16326	209308.741	6789456.202	Metskauris
16327	396817.588	6697609.985	Metskauris
16328	380221.832	6730843.114	Valkohntpeura
16329	213845.954	6846164.054	Valkohntpeura
16330	381990.199	6888262.17	Hirvi
16331	228085.936	6722307.287	Valkohntpeura
16332	591247.007	6875627.884	Hirvi
16333	306269.584	6794072.318	Valkohntpeura
16334	199514.212	6781014.535	Metskauris
16335	302951.993	7059030.997	Metskauris
16336	251897.369	6746555.281	Valkohntpeura
16337	372132.45	7132438.232	Hirvi
16338	547475.808	7001487.105	Hirvi
16339	253636.237	6727605.093	Metskauris
16340	207532.173	6729499.422	Valkohntpeura
16341	231012.208	6713119.57	Metskauris
16342	226862.266	6723758.008	Valkohntpeura
16343	233597.144	7002039.378	Metskauris
16344	241254.44	6841672.399	Hirvi
16345	377338.676	6730058.054	Metskauris
16346	623698.962	7007223.792	Hirvi
16347	294352.96	6649374.579	Valkohntpeura
16348	283607.431	6701267.244	Metskauris
16349	299617.116	6963622.295	Metskauris
16350	331572.13	6838614.434	Metskauris
16351	252499.833	6793917.673	Valkohntpeura
16352	391825.531	6779182.616	Valkohntpeura
16353	228665.993	6823902.348	Valkohntpeura
16354	418486.193	6747830.141	Metskauris
16355	240738.844	7002902.673	Hirvi
16356	214274.093	6812042.678	Valkohntpeura
16357	441585.495	6912584.591	Metskauris
16358	232113.494	6696140.704	Metskauris
16359	302542.032	6793252.931	Valkohntpeura
16360	292270.889	6826297.222	Valkohntpeura
16361	316011.661	6752665.994	Valkohntpeura
16362	291846.786	6747812.588	Valkohntpeura
16363	546090.812	6721683.643	Villisika
16364	431759.672	6928908.581	Metskauris
16365	309742.411	6732410.463	Valkohntpeura
16366	241214.637	6785141.959	Valkohntpeura
16367	222578.606	6713252.718	Valkohntpeura
16368	357749.265	6678558.484	Valkohntpeura
16369	390404.297	7176526.928	Hirvi
16370	344033.645	6742502.392	Valkohntpeura
16371	406975.074	6768545.068	Valkohntpeura
16372	369063.299	6736165.98	Hirvi
16373	286990.802	6807375.946	Valkohntpeura
16374	361551.868	6754450.326	Valkohntpeura
16375	285313.484	6678556.05	Valkohntpeura
16376	208104.403	6680963.61	Valkohntpeura
16377	485861.114	6752447.042	Metskauris
16378	225964.578	6824325.732	Valkohntpeura
16379	514128.517	6824341.286	Hirvi
16380	258230.269	6688027.198	Valkohntpeura
16381	416989.781	6689786.438	Villisika
16382	250157.173	6669138.313	Valkohntpeura
16383	388104.424	6850273.052	Metskauris
16384	368934.345	6736162.209	Valkohntpeura
16385	296273.724	6730858.495	Valkohntpeura
16386	294553.599	6746661.38	Valkohntpeura
16387	316066.013	6678464.541	Valkohntpeura
16388	340120.779	6785183.084	Metskauris
16389	549597.329	6978344.279	Hirvi
16390	443462.529	6693296.672	Valkohntpeura
16391	291871.848	6647885.988	Valkohntpeura
16392	258756.379	6739917.669	Valkohntpeura
16393	322603.959	6769249.395	Valkohntpeura
16394	368734.983	6756342.946	Valkohntpeura
16395	254318.486	6728235.379	Metskauris
16396	305630.53	6656468.216	Valkohntpeura
16397	274787.281	6916412.685	Hirvi
16398	237128.315	6692011.002	Metskauris
16399	402505.618	6877772.157	Hirvi
16400	241704.104	6788318.48	Valkohntpeura
16401	289381.264	6712819.917	Valkohntpeura
16402	286549.216	6732863.75	Valkohntpeura
16403	343000.542	6826954.453	Valkohntpeura
16404	575667.397	7417889.742	Hirvi
16405	358777.44	6735012.633	Metskauris
16406	223495.361	6728382.475	Valkohntpeura
16407	314741.194	6676617.229	Valkohntpeura
16408	291905.499	6647935.53	Valkohntpeura
16409	333083.384	6747422.299	Valkohntpeura
16410	198116.253	6730624.083	Metskauris
16411	369745.68	6708387.779	Metskauris
16412	418957.361	7269536.265	Hirvi
16413	241809.476	6695561.042	Metskauris
16414	390034.679	7055430.508	Hirvi
16415	294512.344	6795678.476	Valkohntpeura
16416	542390.702	6866148.958	Hirvi
16417	442926.872	7081616.598	Hirvi
16418	379816.746	6676534.361	Metskauris
16419	402959.194	6858688.841	Metskauris
16420	285230.215	6701440.985	Metskauris
16421	341325.958	6994639.627	Hirvi
16422	337408.159	6991927.202	Hirvi
16423	223218.221	6884916.592	Valkohntpeura
16424	195260.99	6745490.282	Valkohntpeura
16425	449007.913	6797448.37	Hirvi
16426	446129.087	6888628.122	Metskauris
16427	312739.147	6745641.605	Valkohntpeura
16428	332871.103	6747439.861	Valkohntpeura
16429	403398.265	7137866.868	Metskauris
16430	213719.187	6759513.673	Metskauris
16431	291460.035	6656821.385	Hirvi
16432	204745.996	6720496.759	Metskauris
16433	610116.063	7022608.828	Metskauris
16434	230183.606	6720448.122	Hirvi
16435	406206.981	6696621.389	Valkohntpeura
16436	602058.796	7181969.148	Hirvi
16437	380811.554	6716445.043	Valkohntpeura
16438	305485.161	6764991.758	Valkohntpeura
16439	291754.522	6758597.844	Valkohntpeura
16440	479754.258	6748590.575	Metskauris
16441	380264.51	6722643.331	Metskauris
16442	265797.832	7009001.225	Metskauris
16443	322175.428	6715978.02	Metskauris
16444	417466.482	6877042.697	Hirvi
16445	369501.462	6710036.14	Hirvi
16446	205458.154	6845406.215	Metskauris
16447	312614.264	6799377.851	Valkohntpeura
16448	247495.885	6755806.826	Valkohntpeura
16449	294364.899	6656242.31	Valkohntpeura
16450	366709.723	7150351.704	Hirvi
16451	258770.836	6792208.133	Metskauris
16452	286745.294	6732961.649	Valkohntpeura
16453	407424.105	6684916.489	Metskauris
16454	196575.165	6764411.685	Valkohntpeura
16455	284786.777	6796123.063	Valkohntpeura
16456	311747.796	6745912.391	Valkohntpeura
16457	274219.004	6714225.228	Metskauris
16458	309885.05	6777678.766	Valkohntpeura
16459	257313.226	6747691.384	Valkohntpeura
16460	474709.345	7168318.866	Metskauris
16461	463439.2	6906595.176	Metskauris
16462	411534.448	6682627.174	Metskauris
16463	379757.278	6726434.716	Metskauris
16464	254024.164	7017519.402	Metskauris
16465	363865.463	6760874.638	Metskauris
16466	243497.639	6870417.678	Valkohntpeura
16467	362455.619	6837307.604	Metskauris
16468	232063.51	6787618.568	Valkohntpeura
16469	249702.873	6727920.717	Valkohntpeura
16470	251731.832	6746146.529	Valkohntpeura
16471	322950.471	6733779.216	Valkohntpeura
16472	215892.915	6984089.047	Metskauris
16473	337383.459	6796433.809	Metskauris
16474	307219.119	6794946.494	Valkohntpeura
16475	291666.085	6647720.573	Valkohntpeura
16476	208386.182	6980775.096	Hirvi
16477	349973.133	6724538.496	Valkohntpeura
16478	456853.673	6753347.538	Valkohntpeura
16479	221160.768	6730185.176	Valkohntpeura
16480	607403.506	6959682.395	Metskauris
16481	267475.542	6723736.222	Valkohntpeura
16482	399953.893	6692936.781	Metskauris
16483	282998.079	6717676.352	Valkohntpeura
16484	282159.507	6801282.899	Valkohntpeura
16485	416633.761	6761827.329	Metskauris
16486	422159.472	6690803.656	Metskauris
16487	288561.433	6647077.114	Valkohntpeura
16488	513088.376	6823981.316	Valkohntpeura
16489	353771.719	6967797.26	Hirvi
16490	398747.396	6708949.475	Valkohntpeura
16491	287779.364	6672729.015	Valkohntpeura
16492	405954.983	6726938.046	Metskauris
16493	211912.863	6732415.012	Metskauris
16494	319794.459	6800290.111	Valkohntpeura
16495	322377.627	6800322.126	Valkohntpeura
16496	203501.386	6754917.491	Valkohntpeura
16497	395845.315	6681309.522	Valkohntpeura
16498	261561.054	6702442.757	Metskauris
16499	315286.9	6758400.846	Valkohntpeura
16500	298647.42	6788713.305	Valkohntpeura
16501	309233.952	6806032.219	Valkohntpeura
16502	286594.432	6801277.217	Valkohntpeura
16503	549002.881	7222793.513	Metskauris
16504	574265.826	6969093.284	Hirvi
16505	217072.504	6734913.036	Hirvi
16506	260057.636	6844036.977	Valkohntpeura
16507	595720.988	7055483.863	Hirvi
16508	445845.737	6754494.924	Metskauris
16509	429672.838	6939398.282	Hirvi
16510	268637.959	6722107.188	Hirvi
16511	295773.457	6845787.926	Metskauris
16512	472015.656	7182034.725	Metskauris
16513	404918.942	6720595.259	Valkohntpeura
16514	296260.647	6799356.339	Valkohntpeura
16515	284194.987	6955418.004	Hirvi
16516	513715.765	7031235.392	Hirvi
16517	238789.934	7013580.157	Metskauris
16518	536654.297	6784400.794	Metskauris
16519	507150.36	7268339.622	Hirvi
16520	415876.764	6922376.519	Metskauris
16521	311055.097	6660498.078	Valkohntpeura
16522	439852.575	6990416.166	Hirvi
16523	414795.473	6705605.269	Hirvi
16524	405633.978	6693242.781	Valkohntpeura
16525	290526.436	6808722.837	Metskauris
16526	278422.649	6747688.07	Hirvi
16527	520763.374	7109816.156	Hirvi
16528	264355.337	6839230.59	Valkohntpeura
16529	312827.945	6737524.588	Valkohntpeura
16530	293668.546	6777043.611	Valkohntpeura
16531	237917.531	6705987.987	Metskauris
16532	396999.651	6703886.663	Hirvi
16533	521887.765	6745537.584	Hirvi
16534	391175.77	6852730.246	Metskauris
16535	353800.011	6718966.107	Valkohntpeura
16536	308947.365	6800652.235	Valkohntpeura
16537	359481.056	6700215.422	Valkohntpeura
16538	314836.385	6722273.136	Valkohntpeura
16539	234047.246	6688347.696	Hirvi
16540	361905.096	6761510.874	Valkohntpeura
16541	220763.564	6681645.347	Hirvi
16542	390266.999	7115396.315	Hirvi
16543	274514.345	6744579.892	Hirvi
16544	295101.606	6766279.024	Hirvi
16545	409508.795	6725688.684	Metskauris
16546	305435.72	6656373.014	Valkohntpeura
16547	229970.818	6819316.275	Metskauris
16548	311994.872	6774657.685	Valkohntpeura
16549	348392.388	6712674.882	Valkohntpeura
16550	380530.783	6879748.458	Hirvi
16551	399201.751	6698842.651	Metskauris
16552	299814.078	6931107.387	Metskauris
16553	312270.272	6661155.61	Valkohntpeura
16554	331883.285	6792095.477	Hirvi
16555	224167.56	6713124.335	Hirvi
16556	379022.968	6756090.29	Valkohntpeura
16557	220409.34	6725728.163	Valkohntpeura
16558	364656.747	6884354.26	Metskauris
16559	393435.137	6693570.211	Metskauris
16560	209033.058	6730887.753	Valkohntpeura
16561	235378.802	6709680.088	Valkohntpeura
16562	318799.508	6776496.662	Valkohntpeura
16563	413288.32	6786947.381	Metskauris
16564	420605.904	7075684.667	Hirvi
16565	366689.694	6670882.8	Metskauris
16566	425360.4	7352298.606	Metskauris
16567	378255.775	6692405.794	Valkohntpeura
16568	498596.046	6717148.36	Metskauris
16569	395539.761	6768718.234	Metskauris
16570	327646.265	6661885.421	Valkohntpeura
16571	359172.283	6700797.75	Valkohntpeura
16572	431676.273	6900827.482	Metskauris
16573	206266.183	6727458.497	Valkohntpeura
16574	353331.296	6704967.34	Valkohntpeura
16575	337597.302	6796830.933	Metskauris
16576	289594.895	6727846.97	Valkohntpeura
16577	208427.815	6766326.919	Valkohntpeura
16578	252183.151	6747401.485	Valkohntpeura
16579	231315.992	6708402.314	Metskauris
16580	275140.956	6745175.123	Valkohntpeura
16581	287934.523	6724651.905	Valkohntpeura
16582	312868.824	6776560.674	Valkohntpeura
16583	310320.007	6654908.518	Valkohntpeura
16584	403648.594	6718376.918	Metskauris
16585	332926.206	6781754.817	Valkohntpeura
16586	251806.783	6746331.866	Valkohntpeura
16587	208533.25	6981306.634	Metskauris
16588	370301.19	6737541.246	Valkohntpeura
16589	237338.056	6687682.153	Metskauris
16590	416826.187	6873365.779	Valkohntpeura
16591	289510.398	6959852.456	Hirvi
16592	346361.717	7127154.282	Hirvi
16593	389566.249	7381471.598	Metskauris
16594	284424.853	6987231.806	Valkohntpeura
16595	340073.144	6710456.762	Valkohntpeura
16596	284156.874	6810796.393	Hirvi
16597	250601.73	6756976.79	Valkohntpeura
16598	342733.591	6743234.425	Valkohntpeura
16599	463091.235	6806002.796	Metskauris
16600	287760.931	6673293.104	Metskauris
16601	272387.178	6756410.534	Valkohntpeura
16602	322523.949	6974182.665	Metskauris
16603	269868.049	6749741.93	Valkohntpeura
16604	324093.879	6967149.66	Hirvi
16605	377316.878	6715182.018	Valkohntpeura
16606	310384.014	6657342.669	Metskauris
16607	297543.968	7082368.419	Hirvi
16608	341816.967	6788464.992	Metskauris
16609	243330.93	6791980.012	Metskauris
16610	287381.143	6714539.947	Valkohntpeura
16611	379399.813	6722386.568	Metskauris
16612	418270.604	6691468.666	Valkohntpeura
16613	395539.654	6688123.528	Metskauris
16614	327968.644	6749036.225	Valkohntpeura
16615	229629.794	6731311.384	Valkohntpeura
16616	290217.771	6647014.149	Valkohntpeura
16617	307142.505	7080195.913	Hirvi
16618	482841.434	6874636.101	Hirvi
16619	360651.624	6768519.46	Metskauris
16620	396900.052	6702402.995	Hirvi
16621	272607.175	6756384.417	Valkohntpeura
16622	358859.985	6772876.45	Valkohntpeura
16623	619156.963	6868395.55	Metskauris
16624	250411.888	6885710.278	Metskauris
16625	287881.415	6776223.105	Valkohntpeura
16626	230085.505	6821543.197	Metskauris
16627	399042.443	6766659.894	Valkohntpeura
16628	203177.87	6792450.808	Metskauris
16629	292261.426	6758870.251	Valkohntpeura
16630	404165.121	7284900.993	Metskauris
16631	340651.488	6785026.838	Valkohntpeura
16632	514215.914	7022701.013	Hirvi
16633	337385.192	7087354.392	Metspeura
16634	645683.271	6964022.131	Hirvi
16635	430640.995	6873144.382	Hirvi
16636	240709.171	6680287.084	Metskauris
16637	206309.064	6793782.533	Metskauris
16638	409347.601	6862402.864	Metskauris
16639	259887.549	6741506.782	Valkohntpeura
16640	441301.755	6909716.138	Metskauris
16641	364144.784	6676122.692	Hirvi
16642	501959.216	6829055.475	Hirvi
16643	370552.176	6736205.003	Valkohntpeura
16644	439947.455	6976155.119	Hirvi
16645	619157.927	6946912.525	Hirvi
16646	308256.97	6842919.213	Hirvi
16647	599479.243	7074586.92	Hirvi
16648	253938.065	6861820.737	Metskauris
16649	203283.542	6792079.503	Metskauris
16650	325832.127	6785881.849	Valkohntpeura
16651	292502.546	6780464.971	Valkohntpeura
16652	576731.557	6968835.001	Hirvi
16653	225828.942	6802963.209	Valkohntpeura
16654	306783.88	6943743.145	Hirvi
16655	238341.855	6693279.333	Metskauris
16656	233063.948	6845613.597	Valkohntpeura
16657	375491.682	6679465.011	Metskauris
16658	581787.609	6872009.309	Valkohntpeura
16659	255017.337	6728017.508	Valkohntpeura
16660	284333.491	6765600.627	Valkohntpeura
16661	501700.613	6828826.124	Valkohntpeura
16662	278552.36	6831378.181	Valkohntpeura
16663	400969.082	6692983.257	Valkohntpeura
16664	346358.112	6690731.361	Metskauris
16665	384244.375	6968087.91	Metskauris
16666	214427.958	6812040.336	Valkohntpeura
16667	229556.621	6824670.77	Valkohntpeura
16668	340666.84	6784955.123	Valkohntpeura
16669	418413.007	7061893.626	Hirvi
16670	282230.343	6724242.214	Valkohntpeura
16671	449665.191	7189234.73	Metskauris
16672	209119.505	6681040.091	Valkohntpeura
16673	251959.059	6706713.474	Metskauris
16674	312295.974	6703171.219	Valkohntpeura
16675	207314.448	6799118.324	Hirvi
16676	277255.553	6655449.166	Metskauris
16677	187818.233	6689464.133	Metskauris
16678	370683.551	7143460.851	Metskauris
16679	373268.922	7141416.55	Hirvi
16680	292576.65	6759024.319	Valkohntpeura
16681	272887.612	6785046.23	Valkohntpeura
16682	248383.839	6756501.024	Valkohntpeura
16683	337719.295	6687426.786	Valkohntpeura
16684	326810.589	6668028.608	Valkohntpeura
16685	362434.678	6676619.493	Hirvi
16686	481265.144	6888268.295	Hirvi
16687	328118.475	6975772.359	Hirvi
16688	271166.965	6803286.988	Metskauris
16689	357840.034	6744713.058	Valkohntpeura
16690	291623.975	6806159.933	Valkohntpeura
16691	317888.014	6743672.935	Valkohntpeura
16692	282725.186	6685139.59	Valkohntpeura
16693	232836.709	6797404.352	Valkohntpeura
16694	401576.583	6714933.728	Valkohntpeura
16695	289552.563	6725864.64	Valkohntpeura
16696	214803.316	6795569.152	Valkohntpeura
16697	377684.762	6745540.855	Valkohntpeura
16698	303838.756	7074609.595	Hirvi
16699	349597.294	6821769.455	Hirvi
16700	282428.111	6950888.595	Hirvi
16701	232270.593	6813762.403	Metskauris
16702	418305.854	7189522.087	Metskauris
16703	229453.452	6770997.754	Valkohntpeura
16704	422532.517	6716237.26	Valkohntpeura
16705	264431.822	6826083.316	Valkohntpeura
16706	289580.374	6778927.938	Valkohntpeura
16707	396861.249	6701324.357	Metskauris
16708	514058.477	6863311.661	Hirvi
16709	353091.903	6754909.734	Valkohntpeura
16710	404597.223	6722623.667	Valkohntpeura
16711	293298.432	6784658.478	Valkohntpeura
16712	432705.907	6915268.62	Valkohntpeura
16713	224564.561	6713368.881	Metskauris
16714	423497.876	7178182.245	Hirvi
16715	235843.442	6690336.012	Metskauris
16716	373794.066	6691677.748	Hirvi
16717	278374.767	6639763.452	Metskauris
16718	312441.24	6660306.863	Metskauris
16719	229486.157	6976740.9	Valkohntpeura
16720	205381.202	6722811.676	Valkohntpeura
16721	287696.478	6661255.364	Valkohntpeura
16722	379202.269	6692094.256	Hirvi
16723	236895.192	6809339.745	Hirvi
16724	202350.285	6740066.65	Valkohntpeura
16725	280189.337	6657066.279	Valkohntpeura
16726	310806.411	6770955.783	Valkohntpeura
16727	340551.328	6838787.828	Valkohntpeura
16728	501777.839	7202552.096	Hirvi
16729	384555.415	7112725.042	Hirvi
16730	228662.188	6717495.345	Metskauris
16731	259348.708	6970835.702	Valkohntpeura
16732	283922.78	6644567.117	Metskauris
16733	227300.283	6824367.983	Metskauris
16734	628228.773	6957547.565	Hirvi
16735	319608.781	6818727.333	Metskauris
16736	404334.873	6722617.464	Valkohntpeura
16737	364684.078	6760019.676	Metskauris
16738	231181.67	6702742.234	Metskauris
16739	454340.665	7212601.67	Hirvi
16740	570633.921	6870326.48	Hirvi
16741	315377.476	6799276.077	Valkohntpeura
16742	238301.69	6807479.303	Valkohntpeura
16743	250742.985	6708856.344	Valkohntpeura
16744	605258.409	7193918.839	Hirvi
16745	230565.699	6713435.343	Valkohntpeura
16746	309604.266	6732130.986	Valkohntpeura
16747	353534.655	6755201.406	Valkohntpeura
16748	388837.13	6851133.764	Valkohntpeura
16749	351025.086	6810109.198	Hirvi
16750	257544.6	6686970.057	Metskauris
16751	401705.729	6715103.111	Valkohntpeura
16752	287386.211	6912422.917	Hirvi
16753	319564.428	6720156.916	Valkohntpeura
16754	312435.666	6799377.898	Valkohntpeura
16755	564693.839	6890168.532	Valkohntpeura
16756	323246.613	7092385.131	Hirvi
16757	305307.324	6803446.507	Valkohntpeura
16758	515458.298	6820020.404	Hirvi
16759	286679.495	6646034.801	Valkohntpeura
16760	276594.564	6939179.181	Hirvi
16761	318676.265	6799679.591	Valkohntpeura
16762	301443.582	6697864.807	Valkohntpeura
16763	432731.076	6920166.891	Hirvi
16764	205257.537	6989434.914	Metskauris
16765	289026.291	6838789.074	Metskauris
16766	316714.541	6721740.906	Valkohntpeura
16767	472431.438	7183743.466	Metskauris
16768	380086.785	6685225.118	Valkohntpeura
16769	405212.132	6687255.882	Metskauris
16770	351122.252	6809927.221	Valkohntpeura
16771	375083.546	6699710.032	Hirvi
16772	285128.928	6681734.411	Valkohntpeura
16773	392151.137	6779439.621	Metskauris
16774	363664.229	6715215.112	Valkohntpeura
16775	416837.331	6785163.254	Metskauris
16776	219280.576	6821799.666	Metskauris
16777	304486.721	6803831.846	Valkohntpeura
16778	285368.46	6805730.226	Metskauris
16779	431837.108	6703846.834	Metskauris
16780	337690.209	6796587.594	Valkohntpeura
16781	352703.654	6754652.39	Metskauris
16782	257332.388	6733017.095	Metskauris
16783	490191.174	6719000.215	Hirvi
16784	285402.58	6766991.876	Valkohntpeura
16785	247240.726	6722294.418	Valkohntpeura
16786	628293.022	6837645.599	Hirvi
16787	369385.809	6706314.064	Valkohntpeura
16788	290046.951	6808409.77	Valkohntpeura
16789	251888.455	6763363.195	Valkohntpeura
16790	552242.624	7097170.12	Hirvi
16791	319740.609	6720113.69	Metskauris
16792	281445.513	6763440.706	Valkohntpeura
16793	363779.184	6672252.806	Valkohntpeura
16794	499173.285	6712802.157	Metskauris
16795	400103.977	6695023.376	Valkohntpeura
16796	321487.022	6687113.243	Valkohntpeura
16797	221392.187	6769301.742	Valkohntpeura
16798	553591.418	6912091.595	Hirvi
16799	329654.567	6802183.387	Valkohntpeura
16800	312263.898	6804019.952	Valkohntpeura
16801	400959.227	6694729.978	Metskauris
16802	253811.853	6802574.235	Metskauris
16803	357480.198	6700628.279	Valkohntpeura
16804	242106.329	6682803.241	Metskauris
16805	198801.313	6771022.803	Valkohntpeura
16806	346708.976	6738060.482	Valkohntpeura
16807	380312.826	6782571.316	Metskauris
16808	550972.445	6773081.816	Metskauris
16809	230997.833	6789428.946	Valkohntpeura
16810	398107.057	6692125.778	Valkohntpeura
16811	299260.058	6764762.408	Valkohntpeura
16812	633886.298	6881970.581	Villisika
16813	376412.177	6694938.417	Valkohntpeura
16814	282820.521	6658440.439	Valkohntpeura
16815	424704.535	7259291.955	Hirvi
16816	328763.575	6661207.205	Valkohntpeura
16817	569925.931	6979750.743	Metskauris
16818	300358.697	6762543.68	Metskauris
16819	309271.79	6796082.311	Valkohntpeura
16820	197788.088	6773545.866	Valkohntpeura
16821	383036.085	6720397.504	Metskauris
16822	453472.786	6867535.132	Hirvi
16823	368018.439	6676615.692	Metskauris
16824	225569.819	6725559.312	Hirvi
16825	256917.529	6732107.071	Valkohntpeura
16826	235521.055	6686499.319	Metskauris
16827	346979.048	6750627.442	Metskauris
16828	398698.95	6722339.253	Hirvi
16829	422449.102	7176378.248	Hirvi
16830	248015.538	6796269.484	Metskauris
16831	586748.965	6780450.028	Valkohntpeura
16832	357479.694	6767407.888	Metskauris
16833	372264.275	6694143.263	Metskauris
16834	397786.32	6681371.905	Metskauris
16835	376665.564	6731807.072	Metskauris
16836	315818.556	6990632.195	Hirvi
16837	371024.028	6678692.727	Metskauris
16838	276737.451	6726595.703	Valkohntpeura
16839	323759.526	6790029.349	Valkohntpeura
16840	268643.916	6744367.647	Valkohntpeura
16841	400899.188	6692986.065	Hirvi
16842	311059.707	6716749.571	Valkohntpeura
16843	258258.534	6824193.417	Hirvi
16844	298512.437	6788595.791	Valkohntpeura
16845	309617.953	6769469.675	Valkohntpeura
16846	515766.037	6729392.642	Hirvi
16847	542868.646	7114421.256	Hirvi
16848	289851.565	6808286.745	Valkohntpeura
16849	234133.862	6726906.986	Valkohntpeura
16850	367457.085	6736123.735	Valkohntpeura
16851	282802.97	6696568.95	Valkohntpeura
16852	223781.552	6832379.395	Metskauris
16853	333709.737	6784948.745	Valkohntpeura
16854	375586.283	6693135.99	Valkohntpeura
16855	259780.797	6712746.099	Metskauris
16856	539602.26	7144815.385	Hirvi
16857	355870.273	6663860.584	Valkohntpeura
16858	441718.941	6756887.363	Metskauris
16859	358721.649	6682745.591	Valkohntpeura
16860	353273.393	6892438.504	Hirvi
16861	293354.684	6759401.81	Valkohntpeura
16862	302433.188	6813969.543	Hirvi
16863	379731.239	6720838.352	Metskauris
16864	509328.077	7047698.224	Hirvi
16865	316532.164	6775505.325	Valkohntpeura
16866	300372.344	6762549.549	Valkohntpeura
16867	255099.441	6743840.815	Valkohntpeura
16868	199581.446	6762540.574	Valkohntpeura
16869	420599.369	7173237.218	Hirvi
16870	287577.895	6646706.867	Valkohntpeura
16871	357282.824	6712039.67	Valkohntpeura
16872	365565.122	6674813.034	Metskauris
16873	488826.562	6741446.984	Hirvi
16874	249203.002	6789977.037	Valkohntpeura
16875	320692.093	7087933.158	Hirvi
16876	323069.71	6747838.079	Hirvi
16877	320998.837	6797343.507	Valkohntpeura
16878	204267.688	6784948.417	Hirvi
16879	300047.037	6779993.508	Valkohntpeura
16880	250168.254	6798301.445	Metskauris
16881	399334.643	6695431.652	Hirvi
16882	290908.072	6803781.857	Valkohntpeura
16883	519470.86	7610772.743	Hirvi
16884	341851.099	6788302.017	Valkohntpeura
16885	287271.155	6727456.036	Valkohntpeura
16886	330077.49	6747874.284	Valkohntpeura
16887	351184.379	6770714.146	Valkohntpeura
16888	705491.769	6949007.4	Hirvi
16889	243887.713	6707535.624	Metskauris
16890	189096.626	6727033.948	Valkohntpeura
16891	376926.552	6681489.751	Valkohntpeura
16892	286344.754	6942785.231	Metskauris
16893	285345.765	6664377.018	Valkohntpeura
16894	431641.249	6778920.658	Hirvi
16895	658932.157	6924268.994	Hirvi
16896	429193.378	6760693.387	Metskauris
16897	358587.269	6774911.287	Metskauris
